ReplyId,Incident_id,ReplyMessage,ReplyDate
1508,845,ส่งอีเมลแจ้งเตือนผู้ใช้งาน แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,22/8/2023 9:39
1509,846,ส่งอีเมลแจ้งเตือนผู้ใช้งาน แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,22/8/2023 9:42
1510,854,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,23/8/2023 7:43
1511,847,"ผู้ดูแลได้แก้ไขและปรับเปลี่ยน เซต permission 775 สำหรับ upload path.. เซต owner,group เรียบร้อย  อัปโหลดได้ปกติแล้ว",23/8/2023 12:35
1512,855,ให้ Block Source IP ดังกล่าว,24/8/2023 7:28
1513,856,ให้ Block Source IP ดังกล่าว,24/8/2023 7:28
1514,857,ให้ทำการเก็บหลักฐาน สแกนช่องโหว่ของระบบ พร้อมทั้งประสานงานเจ้าหน้าที่ส่วนงานที่เกี่ยวข้องเพื่อให้คำแนะนำ หาสาเหตุและแนวทางแก้ไขต่อไป  โดยให้เวลาแก้ไขภายใน 3 วัน หากส่วนงานไม่ทำงานแก้ไขให้ทำหนังสือแจ้งเตือนส่วนงานต่อไป,24/8/2023 10:44
1515,857,ทำการเก็บข้อมูล สแกนช่องโหว่ และแจ้งข้อมูลกับผู้ดูแล เรียบร้อย,24/8/2023 11:01
1516,858,ให้ Block Source IP ดังกล่าว,25/8/2023 9:25
1517,859,ให้ Block Source IP ดังกล่าว,25/8/2023 9:25
1518,860,ให้ Block Source IP ดังกล่าว,25/8/2023 9:26
1519,857,ตรวจสอบเพิ่มเติมพบว่ามีการแก้ไขแล้ว และรอผลการแก้ไขจากผู้ดูแลอีกครั้ง,25/8/2023 13:46
1520,861,ให้ Block Source IP ดังกล่าว,28/8/2023 8:50
1521,862,ให้ Block Source IP ดังกล่าว,28/8/2023 8:50
1522,854,ส่งอีเมลแจ้งเตือนผู้ใช้งาน แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,28/8/2023 9:56
1523,863,ให้ Block Source IP ดังกล่าว,29/8/2023 12:18
1524,864,ให้ Block Source IP ดังกล่าว,29/8/2023 12:18
1525,865,ให้ Block Source IP ดังกล่าว,29/8/2023 12:18
1526,866,ให้ Block Source IP ดังกล่าว,29/8/2023 12:19
1527,867,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา ,30/8/2023 13:00
1528,868,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา ,30/8/2023 13:01
1529,869,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา ,30/8/2023 13:01
1530,870,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา ,30/8/2023 13:01
1531,871,ให้ Block Source IP ดังกล่าว,1/9/2023 8:52
1532,872,ให้ Block Source IP ดังกล่าว,1/9/2023 8:53
1533,873,ให้ Block Source IP ดังกล่าว,1/9/2023 8:53
1534,874,ให้ Block Source IP ดังกล่าว,1/9/2023 8:53
1535,875,ให้ Block Source IP ดังกล่าว,1/9/2023 8:54
1536,876,ให้ Block Source IP ดังกล่าว,1/9/2023 8:54
1537,869,ส่งอีเมลแจ้งเตือนผู้ใช้ แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,1/9/2023 9:07
1538,867,ส่งอีเมลแจ้งเตือนผู้ใช้งาน แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,1/9/2023 9:10
1539,868,ส่งอีเมลแจ้งเตือนผู้ใช้งาน แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,1/9/2023 9:13
1540,870,ส่งอีเมลแจ้งเตือนผู้ใช้งาน แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,1/9/2023 9:16
1541,877,ให้ Block Source IP ดังกล่าว,4/9/2023 8:55
1542,878,ให้ Block Source IP ดังกล่าว,4/9/2023 8:55
1543,879,ให้ Block Source IP ดังกล่าว,4/9/2023 8:56
1544,880,ให้ Block Source IP ดังกล่าว,4/9/2023 8:56
1545,857,ทางผู้ดูแลได้ทำการแก้ไขเรียบร้อยแล้ว ,4/9/2023 13:15
1546,890,ให้ Block Source IP ดังกล่าว,7/9/2023 6:40
1547,888,ให้ Block Source IP ดังกล่าว,7/9/2023 6:42
1548,889,ให้ Block Source IP ดังกล่าว,7/9/2023 6:42
1549,887,ให้ Block Source IP ดังกล่าว,7/9/2023 6:43
1550,886,ให้ Block Source IP ดังกล่าว,7/9/2023 6:43
1551,885,ให้ Block Source IP ดังกล่าว,7/9/2023 6:44
1552,888,ให้ Block Source IP ดังกล่าว,7/9/2023 6:45
1553,883,ให้ Block Source IP ดังกล่าว,7/9/2023 6:45
1554,882,ให้ Block Source IP ดังกล่าว,7/9/2023 6:46
1555,881,ให้ Block Source IP ดังกล่าว,7/9/2023 6:46
1556,891,ให้ Block Source IP ดังกล่าว,7/9/2023 6:47
1557,892,ให้ Block Source IP ดังกล่าว,7/9/2023 6:47
1558,893,ให้ Block Source IP ดังกล่าว,7/9/2023 6:47
1559,894,ให้ Block Source IP ดังกล่าว,7/9/2023 6:48
1560,895,ให้ Block Source IP ดังกล่าว,7/9/2023 6:48
1561,896,ให้ Block Source IP ดังกล่าว,7/9/2023 6:48
1562,897,ให้ Block Source IP ดังกล่าว,7/9/2023 6:49
1563,898,ให้ Block Source IP ดังกล่าว,7/9/2023 6:49
1564,899,ให้ Block Source IP ดังกล่าว,7/9/2023 6:49
1565,900,ให้ Block Source IP ดังกล่าว,12/9/2023 8:37
1566,901,ให้ Block Source IP ดังกล่าว,12/9/2023 8:38
1567,902,ให้ Block Source IP ดังกล่าว,12/9/2023 8:38
1568,903,ให้ Block Source IP ดังกล่าว,12/9/2023 8:38
1569,904,ให้ Block Source IP ดังกล่าว,12/9/2023 8:38
1570,905,ให้ Block Source IP ดังกล่าว,12/9/2023 8:39
1571,907,ให้ Block Source IP ดังกล่าว,13/9/2023 13:41
1572,908,ให้ Block Source IP ดังกล่าว,13/9/2023 13:42
1573,909,ให้ Block Source IP ดังกล่าว,13/9/2023 13:42
1574,910,ให้ Block Source IP ดังกล่าว,13/9/2023 13:43
1575,911,ให้ Block Source IP ดังกล่าว,13/9/2023 13:43
1576,912,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,13/9/2023 13:43
1577,913,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,13/9/2023 13:43
1578,906,ดำเนินการแจ้งผู้ดูแลแล้ว,13/9/2023 13:47
1579,912,ส่งอีเมลแจ้งเตือนผู้ใช้งาน แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,14/9/2023 10:10
1580,913,ส่งอีเมลแจ้งเตือนผู้ใช้งาน แนะนำให้ตรวจสอบบัญชีและเปลี่ยนรหัสผ่าน,14/9/2023 10:12
1581,906,ทางผู้ดูแลได้ทำการแก้ไขเรียบร้อย โดยคาดว่าเกิดจากช่องโหว่ที่ให้อัพโหลด ตอนนี้ปิดการอัพโหลดไว้ก่อน แล้วกำลังทำการแก้ไข,14/9/2023 15:45
1582,918,ให้ Block Source IP ดังกล่าว,15/9/2023 8:30
1583,917,ให้ Block Source IP ดังกล่าว,15/9/2023 8:31
1584,916,ให้ Block Source IP ดังกล่าว,15/9/2023 8:31
1585,915,ให้ Block Source IP ดังกล่าว,15/9/2023 8:31
1586,914,ให้ Block Source IP ดังกล่าว,15/9/2023 8:32
1587,919,ให้ Block Source IP ดังกล่าว,15/9/2023 8:32
1588,920,ให้ Block Source IP ดังกล่าว,15/9/2023 8:33
1589,921,ให้ Block Source IP ดังกล่าว,15/9/2023 8:33
1590,922,ให้ Block Source IP ดังกล่าว,15/9/2023 8:33
1591,923,ให้ Block Source IP ดังกล่าว,15/9/2023 8:34
1592,924,ให้ Block Source IP ดังกล่าว,15/9/2023 8:34
1593,925,ให้ Block Source IP ดังกล่าว,15/9/2023 8:34
1594,926,ให้ Block Source IP ดังกล่าว,15/9/2023 8:35
1595,927,ให้ Block Source IP ดังกล่าว,15/9/2023 8:35
1596,928,ประสานแจ้งผู้ใช้งาน หาสาเหตุและแนวทางแก้ไขปัญหา,15/9/2023 12:23
1597,929,ให้ Block Source IP ดังกล่าว,15/9/2023 12:24
